50898|2016-05-01|1323.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50899|2016-05-08|910.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50900|2016-05-15|637.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50901|2016-05-22|446.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50902|2016-05-29|301.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50903|2016-06-05|222.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50904|2016-06-12|113.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50905|2016-06-19|141.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50906|2016-06-26|168.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50907|2016-07-03|140.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50908|2016-07-10|33.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50909|2016-07-17|51.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50910|2016-07-24|14.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50911|2016-07-31|16.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50912|2016-08-07|12.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50913|2016-08-14|20.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50914|2016-08-21|17.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50915|2016-08-28|12.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50916|2016-09-04|10.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50917|2016-09-11|16.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50918|2016-09-18|13.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50919|2016-09-25|13.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50920|2016-10-02|4.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50921|2016-10-09|13.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50922|2016-10-16|14.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50923|2016-10-23|20.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50924|2016-10-30|11.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50925|2016-11-06|10.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50926|2016-11-13|12.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50927|2016-11-20|12.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50928|2016-11-27|13.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50929|2016-12-04|23.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50930|2016-12-11|28.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50931|2016-12-18|24.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50932|2016-12-25|74.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50933|2017-01-01|38.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50934|2017-01-08|26.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50935|2017-01-15|45.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50936|2017-01-22|84.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50937|2017-01-29|32.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50938|2017-02-05|44.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50939|2017-02-12|54.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50940|2017-02-19|98.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50941|2017-02-26|69.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50942|2017-03-05|76.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50943|2017-03-12|66.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50944|2017-03-19|77.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50945|2017-03-26|62.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50946|2017-04-02|76.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50947|2017-04-09|47.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50948|2017-04-16|91.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50949|2017-04-23|103.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50950|2017-04-30|61.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50951|2017-05-07|57.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50952|2017-05-14|39.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50953|2017-05-21|33.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50954|2017-05-28|41.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50955|2017-06-04|14.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50956|2017-06-11|19.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50957|2017-06-18|26.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50958|2017-06-25|10.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50959|2017-07-02|11.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50960|2017-07-09|11.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50961|2017-07-16|14.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50962|2017-07-23|9.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50963|2017-07-30|9.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50964|2017-08-06|11.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50965|2017-08-13|12.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50966|2017-08-20|11.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50967|2017-08-27|13.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50968|2017-09-03|15.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50969|2017-09-10|12.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50970|2017-09-17|17.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50971|2017-09-24|10.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50972|2017-10-01|9.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50973|2017-10-08|7.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50974|2017-10-15|19.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50975|2017-10-22|22.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50976|2017-10-29|13.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50977|2017-11-05|19.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50978|2017-11-12|27.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50979|2017-11-19|33.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50980|2017-11-26|30.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50981|2017-12-03|27.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50982|2017-12-10|21.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50983|2017-12-17|20.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50984|2017-12-24|14.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50985|2017-12-31|12.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50986|2018-01-07|22.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50987|2018-01-14|21.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50988|2018-01-21|32.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50989|2018-01-28|15.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50990|2018-02-04|12.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50991|2018-02-11|8.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50992|2018-02-18|15.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50993|2018-02-25|3.0|311860|Contagem|MG|32000-000|-19.8872|-44.0759
50994|2014-12-28|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
50995|2015-01-04|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
50996|2015-01-11|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
50997|2015-01-18|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
50998|2015-01-25|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
50999|2015-02-01|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51000|2015-02-08|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51001|2015-02-15|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51002|2015-02-22|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51003|2015-03-01|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51004|2015-03-08|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51005|2015-03-15|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51006|2015-03-22|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51007|2015-03-29|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51008|2015-04-05|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51009|2015-04-12|3.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51010|2015-04-19|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51011|2015-04-26|4.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51012|2015-05-03|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51013|2015-05-10|6.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51014|2015-05-17|3.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51015|2015-05-24|3.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51016|2015-05-31|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51017|2015-06-07|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51018|2015-06-14|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51019|2015-06-21|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51020|2015-06-28|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51021|2015-07-05|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51022|2015-07-12|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51023|2015-07-19|2.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51024|2015-07-26|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51025|2015-08-02|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51026|2015-08-09|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51027|2015-08-16|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51028|2015-08-23|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51029|2015-08-30|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51030|2015-09-06|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51031|2015-09-13|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51032|2015-09-20|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51033|2015-09-27|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51034|2015-10-04|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51035|2015-10-11|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51036|2015-10-18|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51037|2015-10-25|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51038|2015-11-01|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51039|2015-11-08|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51040|2015-11-15|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51041|2015-11-22|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51042|2015-11-29|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51043|2015-12-06|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51044|2015-12-13|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51045|2015-12-20|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51046|2015-12-27|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51047|2016-01-03|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51048|2016-01-10|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51049|2016-01-17|2.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51050|2016-01-24|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51051|2016-01-31|10.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51052|2016-02-07|2.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51053|2016-02-14|14.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51054|2016-02-21|9.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51055|2016-02-28|23.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51056|2016-03-06|19.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51057|2016-03-13|11.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51058|2016-03-20|13.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51059|2016-03-27|11.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51060|2016-04-03|12.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51061|2016-04-10|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51062|2016-04-17|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51063|2016-04-24|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51064|2016-05-01|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51065|2016-05-08|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51066|2016-05-15|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51067|2016-05-22|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51068|2016-05-29|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51069|2016-06-05|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51070|2016-06-12|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51071|2016-06-19|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51072|2016-06-26|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51073|2016-07-03|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51074|2016-07-10|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51075|2016-07-17|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51076|2016-07-24|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51077|2016-07-31|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51078|2016-08-07|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51079|2016-08-14|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51080|2016-08-21|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51081|2016-08-28|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51082|2016-09-04|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51083|2016-09-11|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51084|2016-09-18|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51085|2016-09-25|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51086|2016-10-02|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51087|2016-10-09|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51088|2016-10-16|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51089|2016-10-23|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51090|2016-10-30|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51091|2016-11-06|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51092|2016-11-13|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51093|2016-11-20|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51094|2016-11-27|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51095|2016-12-04|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51096|2016-12-11|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51097|2016-12-18|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51098|2016-12-25|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51099|2017-01-01|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51100|2017-01-08|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51101|2017-01-15|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51102|2017-01-22|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51103|2017-01-29|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51104|2017-02-05|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51105|2017-02-12|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51106|2017-02-19|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51107|2017-02-26|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51108|2017-03-05|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51109|2017-03-12|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51110|2017-03-19|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51111|2017-03-26|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51112|2017-04-02|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51113|2017-04-09|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51114|2017-04-16|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51115|2017-04-23|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51116|2017-04-30|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51117|2017-05-07|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51118|2017-05-14|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51119|2017-05-21|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51120|2017-05-28|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51121|2017-06-04|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51122|2017-06-11|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51123|2017-06-18|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51124|2017-06-25|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51125|2017-07-02|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51126|2017-07-09|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51127|2017-07-16|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51128|2017-07-23|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51129|2017-07-30|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51130|2017-08-06|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51131|2017-08-13|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51132|2017-08-20|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51133|2017-08-27|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51134|2017-09-03|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51135|2017-09-10|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51136|2017-09-17|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51137|2017-09-24|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51138|2017-10-01|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51139|2017-10-08|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51140|2017-10-15|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51141|2017-10-22|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51142|2017-10-29|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51143|2017-11-05|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51144|2017-11-12|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51145|2017-11-19|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51146|2017-11-26|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51147|2017-12-03|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51148|2017-12-10|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51149|2017-12-17|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51150|2017-12-24|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51151|2017-12-31|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51152|2018-01-07|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51153|2018-01-14|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51154|2018-01-21|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51155|2018-01-28|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51156|2018-02-04|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51157|2018-02-11|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51158|2018-02-18|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51159|2018-02-25|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51160|2018-03-04|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51161|2018-03-11|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51162|2018-03-18|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51163|2018-03-25|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51164|2018-04-01|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51165|2018-04-04|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51166|2018-04-15|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51167|2018-04-22|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51168|2018-04-29|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51169|2018-05-06|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51170|2018-05-13|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51171|2018-05-20|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51172|2018-05-27|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51173|2018-06-03|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51174|2018-06-10|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51175|2018-06-17|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51176|2018-06-24|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51177|2018-07-01|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51178|2018-07-08|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51179|2018-07-15|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51180|2018-07-22|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51181|2018-07-29|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51182|2018-08-05|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51183|2018-08-12|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51184|2018-08-19|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51185|2018-08-26|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51186|2018-09-02|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51187|2018-09-09|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51188|2018-09-16|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51189|2018-09-23|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51190|2018-09-30|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51191|2018-10-07|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51192|2018-10-14|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51193|2018-10-21|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51194|2018-10-28|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51195|2018-11-04|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51196|2018-11-11|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51197|2018-11-18|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51198|2018-11-25|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51199|2018-12-02|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51200|2018-12-09|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51201|2018-12-16|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51202|2018-12-23|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51203|2018-12-30|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51204|2019-01-06|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51205|2019-01-13|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51206|2019-01-20|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51207|2019-01-27|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51208|2019-02-03|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51209|2019-02-10|2.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51210|2019-02-17|3.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51211|2019-02-24|2.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51212|2019-03-03|0.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51213|2019-03-10|1.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
51214|2019-03-17|6.0|311890|Cordisburgo|MG|35780-000|-19.0993|-44.1646
